TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,NPOLICY,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,,0,38,2,10,60107,Yes,206738,No,M,c_Bachelors,Professional,33,Commercial,11310,1,1,Pickup,no,0,0,No,0,6,Highly Rural/ Rural
0,,3,45,3,15,32089,No,156060,Yes,M,e_No_High School,Clerical,34,Commercial,9210,1,2,Pickup,yes,5823,1,No,5,1,Highly Urban/ Urban
0,,0,48,0,11,,No,252119,Yes,M,d_High School,Blue Collar,45,Commercial,18370,4,1,Van,yes,0,0,No,0,1,Highly Rural/ Rural
0,,0,46,0,8,87396,No,,No,M,b_Masters,,5,Commercial,31510,11,2,Panel Truck,yes,0,0,No,0,13,Highly Urban/ Urban
1,4685,0,39,0,8,28924,No,140957,Yes,M,e_No_High School,Clerical,26,Commercial,28000,7,1,Panel Truck,yes,0,0,No,1,6,Highly Urban/ Urban
0,,0,35,0,9,19639,No,0,No,F,d_High School,Clerical,45,Private,20860,4,2,Minivan,yes,0,0,No,0,1,Highly Urban/ Urban
1,2589,0,47,0,9,,No,149582,Yes,M,e_No_High School,Blue Collar,44,Private,5430,3,2,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,,0,37,0,10,91613,No,286674,No,M,c_Bachelors,Blue Collar,57,Commercial,14360,7,1,Minivan,yes,0,0,No,0,13,Highly Rural/ Rural
0,,0,48,0,11,21246,No,115947,No,F,e_No_High School,Clerical,48,Private,6830,6,2,SUV,no,6645,3,No,5,3,Highly Urban/ Urban
0,,0,39,0,10,198320,No,494094,Yes,M,d_High School,Blue Collar,20,Private,38910,6,3,Minivan,yes,0,0,No,1,1,Highly Urban/ Urban
0,,0,44,0,15,30242,No,160824,Yes,M,c_Bachelors,Clerical,40,Private,8920,1,1,Minivan,no,45823,2,No,5,8,Highly Urban/ Urban
1,1102,0,32,1,13,57583,No,213828,Yes,F,d_High School,Blue Collar,36,Commercial,15950,4,1,SUV,no,4365,3,No,1,9,Highly Urban/ Urban
0,,0,48,2,11,138905,No,387272,Yes,M,b_Masters,,14,Commercial,29980,4,1,Panel Truck,yes,0,0,No,0,13,Highly Urban/ Urban
0,,1,44,2,5,28833,No,183748,Yes,M,e_No_High School,Clerical,36,Private,20550,1,1,Van,yes,0,0,No,3,1,Highly Rural/ Rural
0,,0,57,0,14,89448,No,255481,Yes,F,a_PhD,Manager,20,Private,18020,1,1,SUV,no,0,0,No,0,14,Highly Urban/ Urban
0,,0,50,0,12,45969,No,141496,Yes,M,b_Masters,Lawyer,5,Private,6500,7,2,Pickup,yes,3414,3,No,5,17,Highly Urban/ Urban
1,3351,0,33,0,7,66604,No,0,No,F,b_Masters,Lawyer,29,Private,11460,1,3,SUV,no,1552,2,No,3,10,Highly Urban/ Urban
0,,0,44,0,11,26821,No,171022,Yes,M,c_Bachelors,Clerical,10,Commercial,11600,3,2,Pickup,yes,4055,4,No,0,9,Highly Urban/ Urban
0,,0,48,0,12,37634,No,200492,No,M,e_No_High School,Blue Collar,19,Private,14200,6,1,Minivan,no,0,0,No,1,1,Highly Urban/ Urban
0,,0,33,3,12,74546,No,245205,Yes,M,c_Bachelors,Blue Collar,22,Commercial,12250,1,2,Minivan,no,3961,3,No,5,9,Highly Urban/ Urban
0,,0,51,0,11,30508,No,136905,Yes,F,d_High School,Clerical,46,Private,11160,1,1,Sports Car,no,746,2,No,0,,Highly Urban/ Urban
1,4144,0,39,2,13,12876,Yes,0,No,F,e_No_High School,Clerical,23,Private,5400,4,1,Sports Car,no,7415,3,No,7,4,Highly Urban/ Urban
0,,0,50,0,14,81493,No,,Yes,M,c_Bachelors,Blue Collar,44,Commercial,35340,10,2,Minivan,yes,8522,1,No,11,7,Highly Urban/ Urban
0,,0,69,0,18,16122,No,159132,Yes,F,b_Masters,Manager,71,Private,24500,1,4,Sports Car,no,6364,3,No,0,19,Highly Urban/ Urban
1,1327,1,44,1,15,,No,250380,Yes,M,d_High School,Blue Collar,5,Commercial,17730,13,1,Van,no,6421,1,No,0,6,Highly Urban/ Urban
0,,1,41,1,5,34304,Yes,97504,No,M,d_High School,Clerical,57,Private,9030,6,1,Pickup,yes,0,0,No,0,1,Highly Rural/ Rural
0,,0,31,2,14,52248,No,178076,Yes,F,c_Bachelors,Blue Collar,40,Commercial,2850,1,2,SUV,no,0,0,No,0,12,Highly Urban/ Urban
0,,0,33,0,0,0,No,0,No,F,d_High School,Student,36,Private,17340,7,2,SUV,no,0,0,Yes,1,12,Highly Urban/ Urban
0,,0,62,0,15,35296,No,189767,Yes,F,d_High School,Manager,44,Private,18950,6,3,Sports Car,no,4764,2,No,8,9,Highly Urban/ Urban
0,,0,36,0,11,25087,No,172361,Yes,M,d_High School,Clerical,51,Private,13120,1,1,Minivan,no,0,0,No,1,8,Highly Urban/ Urban
0,,0,43,4,14,,No,181625,Yes,M,e_No_High School,Blue Collar,30,Private,19670,6,3,Van,yes,0,0,No,0,8,Highly Urban/ Urban
1,4236,0,42,3,16,35586,No,125317,Yes,M,d_High School,Clerical,29,Commercial,5060,10,1,Pickup,no,24208,1,Yes,5,1,Highly Urban/ Urban
0,,0,47,0,,2916,No,92800,Yes,F,b_Masters,Home Maker,62,Private,23720,7,2,Van,no,0,0,No,2,22,Highly Rural/ Rural
0,,0,45,1,6,153565,Yes,435509,No,F,b_Masters,Manager,11,Private,31110,1,2,SUV,no,0,0,No,0,13,Highly Urban/ Urban
0,,3,45,3,12,22738,Yes,0,No,F,e_No_High School,Clerical,95,Private,13400,1,2,SUV,no,8935,3,No,4,1,Highly Urban/ Urban
1,1144,0,43,0,11,,No,209570,Yes,F,d_High School,Blue Collar,32,Commercial,5800,1,2,Sports Car,no,2768,3,No,7,1,Highly Urban/ Urban
0,,0,56,0,14,220881,No,596021,No,F,a_PhD,,29,Commercial,50180,6,1,Panel Truck,no,0,0,No,2,1,Highly Urban/ Urban
1,1155,2,40,2,13,65759,No,236449,Yes,F,d_High School,Professional,53,Private,12080,6,3,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
1,16372,0,33,2,12,45893,Yes,189452,No,M,d_High School,Professional,54,Commercial,18990,1,1,Van,yes,29781,3,Yes,0,6,Highly Urban/ Urban
0,,0,38,0,9,156060,No,381438,Yes,M,c_Bachelors,Blue Collar,29,Commercial,25230,1,1,Panel Truck,yes,8207,1,No,7,9,Highly Urban/ Urban
1,5109,0,59,0,11,8213,No,0,No,F,d_High School,Home Maker,61,Private,8840,6,1,SUV,no,2479,3,No,6,5,Highly Urban/ Urban
0,,0,57,0,14,,No,,Yes,F,c_Bachelors,Professional,38,Private,27120,3,1,Pickup,no,0,0,No,0,11,Highly Rural/ Rural
0,,0,45,0,13,69852,No,214714,Yes,F,c_Bachelors,Professional,10,Private,6000,11,1,SUV,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,51,0,12,37721,No,,No,M,d_High School,Blue Collar,23,Commercial,11750,1,4,Pickup,yes,6281,2,No,1,5,Highly Rural/ Rural
1,4699,0,29,3,0,0,Yes,0,No,F,d_High School,Student,12,Commercial,6720,1,1,Sports Car,no,52445,3,Yes,5,6,Highly Urban/ Urban
0,,1,43,1,11,73247,Yes,0,No,F,b_Masters,Lawyer,12,Private,13170,4,3,Sports Car,no,3338,1,No,6,16,Highly Urban/ Urban
0,,0,59,0,,126093,No,0,No,F,b_Masters,Lawyer,62,Private,14110,1,1,SUV,no,0,0,Yes,0,4,Highly Urban/ Urban
1,2318,2,46,0,11,35362,No,0,No,M,d_High School,Clerical,42,Commercial,17970,11,4,Pickup,no,5423,2,Yes,3,7,Highly Urban/ Urban
0,,0,35,0,0,0,No,0,Yes,F,e_No_High School,Student,17,Private,5000,10,1,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,52,0,14,40556,No,190086,Yes,M,d_High School,Clerical,30,Commercial,11860,1,1,Pickup,yes,0,0,No,2,9,Highly Rural/ Rural
0,,0,43,0,11,50260,No,178766,Yes,F,d_High School,Professional,36,Private,20490,6,3,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,50,0,5,28299,No,183581,Yes,F,c_Bachelors,Home Maker,40,Private,9330,6,4,SUV,no,0,0,No,2,11,Highly Urban/ Urban
1,5182,0,46,0,10,34637,No,0,No,F,d_High School,Clerical,44,Private,18780,10,1,SUV,no,0,0,No,0,10,Highly Urban/ Urban
1,6761,0,57,0,9,162519,No,0,No,F,a_PhD,Doctor,25,Private,23450,4,1,Minivan,no,8044,3,No,2,14,Highly Urban/ Urban
1,4623,0,50,0,13,40685,No,220806,Yes,F,d_High School,Clerical,65,Private,15360,6,1,SUV,no,0,0,No,2,5,Highly Urban/ Urban
0,,1,45,2,11,93349,Yes,0,No,F,a_PhD,Doctor,9,Private,9920,11,1,Sports Car,no,4354,3,No,1,18,Highly Urban/ Urban
0,,1,42,2,10,137878,Yes,0,No,M,a_PhD,Manager,30,Commercial,33920,18,1,Panel Truck,yes,0,0,No,0,14,Highly Urban/ Urban
0,,0,51,0,,53288,No,207371,Yes,F,b_Masters,Professional,42,Private,15940,1,3,SUV,no,24782,1,Yes,4,16,Highly Urban/ Urban
1,5524,0,58,0,,45977,No,,Yes,F,d_High School,Blue Collar,52,Commercial,9960,13,2,SUV,no,1444,1,No,6,10,Highly Urban/ Urban
0,,0,42,0,10,,No,0,No,M,c_Bachelors,Clerical,63,Private,20200,1,2,Van,no,0,0,No,1,10,Highly Urban/ Urban
1,34640,0,57,0,11,113403,No,320542,No,M,a_PhD,Manager,52,Commercial,24370,6,1,Panel Truck,no,10457,2,No,0,11,Highly Urban/ Urban
0,,0,45,3,14,61952,Yes,252391,No,F,e_No_High School,Clerical,20,Private,31010,6,1,Van,no,0,0,No,1,,Highly Urban/ Urban
1,6143,0,46,0,8,140766,No,375813,No,M,b_Masters,,41,Commercial,29220,13,2,Panel Truck,yes,0,0,No,1,13,Highly Urban/ Urban
0,,1,42,2,15,22155,No,127123,Yes,M,b_Masters,Lawyer,30,Private,3720,1,2,Minivan,yes,0,0,No,1,15,Highly Urban/ Urban
0,,0,54,0,12,38349,No,169694,No,F,c_Bachelors,Home Maker,27,Private,10620,6,4,Sports Car,no,0,0,No,0,,Highly Urban/ Urban
1,706,0,39,1,13,77889,No,217053,Yes,F,c_Bachelors,Blue Collar,44,Commercial,9290,6,3,SUV,no,0,0,No,0,10,Highly Urban/ Urban
0,,0,42,1,15,21863,No,131324,Yes,M,d_High School,Clerical,30,Private,7890,10,1,Pickup,yes,0,0,Yes,0,1,Highly Urban/ Urban
0,,0,47,0,,139885,No,0,No,M,a_PhD,,35,Commercial,21890,6,2,Van,yes,0,0,No,1,9,Highly Rural/ Rural
0,,0,54,0,,50457,No,234578,Yes,M,c_Bachelors,Manager,22,Commercial,40900,1,1,Panel Truck,yes,7103,2,No,5,11,Highly Urban/ Urban
1,5386,2,61,2,14,36611,No,172982,Yes,M,d_High School,Clerical,28,Private,8380,7,1,SUV,yes,1139,3,No,1,1,Highly Urban/ Urban
0,,0,51,0,15,197224,No,533509,Yes,M,a_PhD,,25,Commercial,27310,7,1,Panel Truck,yes,0,0,No,1,15,Highly Urban/ Urban
0,,0,33,3,8,31530,Yes,0,No,F,d_High School,Clerical,43,Private,9620,1,3,SUV,no,0,0,No,0,1,Highly Rural/ Rural
0,,0,54,0,,40355,No,188388,Yes,M,b_Masters,,42,Private,17460,1,2,Van,yes,2629,3,No,1,9,Highly Urban/ Urban
0,,0,52,0,,106942,No,0,No,F,a_PhD,Lawyer,30,Private,17390,10,1,SUV,no,0,0,No,2,15,Highly Rural/ Rural
0,,0,53,0,7,83066,No,251126,Yes,F,b_Masters,Lawyer,30,Private,6800,1,2,SUV,no,0,0,Yes,0,,Highly Urban/ Urban
1,3140,0,49,0,10,43676,No,,No,F,d_High School,Blue Collar,22,Commercial,10770,4,2,SUV,no,9230,1,No,3,7,Highly Urban/ Urban
0,,0,50,0,13,43128,No,144562,Yes,M,c_Bachelors,Professional,45,Private,13420,14,2,Minivan,yes,0,0,No,0,11,Highly Rural/ Rural
1,864,0,25,2,11,44516,Yes,0,No,F,c_Bachelors,Clerical,17,Private,8450,1,2,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
1,5520,0,29,2,12,54310,Yes,174139,No,M,e_No_High School,Clerical,39,Private,1500,4,1,Minivan,no,5419,1,No,5,6,Highly Urban/ Urban
1,2106,0,57,0,15,162818,No,427325,No,F,b_Masters,Lawyer,33,Private,36350,9,1,Van,no,8456,2,No,3,16,Highly Urban/ Urban
1,6995,1,42,2,12,110128,No,282423,Yes,M,c_Bachelors,Manager,33,Commercial,37670,1,1,Panel Truck,yes,0,0,No,0,14,Highly Urban/ Urban
0,,0,45,1,15,91898,No,318207,Yes,M,b_Masters,Lawyer,47,Private,16190,14,1,Minivan,yes,0,0,No,2,11,Highly Urban/ Urban
1,3397,0,25,2,14,18159,No,87400,Yes,M,d_High School,Clerical,55,Private,15360,15,2,Minivan,yes,5117,2,No,7,1,Highly Urban/ Urban
0,,0,53,0,12,,No,0,No,F,e_No_High School,Clerical,16,Private,11650,10,1,SUV,no,6175,1,No,2,7,Highly Urban/ Urban
0,,0,36,3,14,27012,No,127689,Yes,F,d_High School,Clerical,30,Private,12410,1,1,SUV,no,0,0,No,0,9,Highly Rural/ Rural
0,,0,42,0,,,No,286147,Yes,F,c_Bachelors,Professional,33,Private,31830,1,4,Minivan,no,0,0,No,0,11,Highly Rural/ Rural
1,5374,0,27,3,12,78418,Yes,224245,No,F,d_High School,Professional,5,Private,21860,1,4,SUV,no,4740,3,No,0,8,Highly Urban/ Urban
0,,0,39,0,0,0,No,,Yes,F,d_High School,Student,35,Private,9460,8,2,SUV,no,0,0,Yes,0,1,Highly Urban/ Urban
0,,0,49,0,12,33303,No,0,Yes,F,d_High School,Student,33,Commercial,19940,6,2,SUV,no,5393,2,No,0,7,Highly Urban/ Urban
0,,0,37,2,14,66376,No,214022,Yes,M,d_High School,Manager,26,Private,20570,4,1,Van,no,0,0,No,5,5,Highly Urban/ Urban
0,,0,35,0,9,142997,No,333140,No,M,b_Masters,,16,Commercial,27320,7,1,Panel Truck,yes,0,0,No,1,14,Highly Urban/ Urban
1,6573,0,35,2,,69943,Yes,0,No,M,d_High School,Blue Collar,5,Commercial,11990,1,1,Pickup,yes,0,0,No,2,1,Highly Urban/ Urban
0,,0,21,1,10,32391,Yes,170274,No,M,c_Bachelors,Professional,51,Commercial,10600,4,1,Pickup,yes,4166,1,No,2,12,Highly Urban/ Urban
1,6653,1,39,2,9,24628,No,195489,Yes,F,d_High School,Blue Collar,32,Commercial,18810,6,1,SUV,no,2415,1,No,3,10,Highly Urban/ Urban
0,,0,33,1,12,23514,No,105036,Yes,F,d_High School,Clerical,27,Private,7920,7,2,SUV,no,0,0,No,0,7,Highly Rural/ Rural
0,,0,37,4,16,117454,No,338110,Yes,F,b_Masters,Professional,44,Private,21690,1,1,Minivan,no,5373,1,No,7,14,Highly Urban/ Urban
0,,0,48,0,9,2229,No,0,No,F,e_No_High School,Student,21,Commercial,21930,1,4,Minivan,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,24,1,7,51505,No,201604,Yes,F,b_Masters,Manager,5,Private,8210,10,2,SUV,no,8401,1,No,0,16,Highly Urban/ Urban
0,,0,32,0,12,86380,No,,Yes,M,c_Bachelors,Manager,47,Commercial,28710,6,2,Panel Truck,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,43,0,12,46793,No,184381,Yes,M,d_High School,Blue Collar,34,Commercial,10340,4,1,Pickup,yes,3819,2,No,0,1,Highly Urban/ Urban
0,,0,37,2,11,36073,No,,Yes,M,e_No_High School,Clerical,32,Private,8810,1,2,Pickup,yes,0,0,No,0,6,Highly Urban/ Urban
1,18883,0,31,1,11,29644,No,148568,Yes,F,d_High School,Clerical,32,Private,34880,13,1,SUV,no,46912,1,Yes,2,9,Highly Urban/ Urban
0,,0,35,2,14,65102,No,233449,Yes,F,c_Bachelors,Blue Collar,11,Commercial,15120,13,1,SUV,no,19508,2,Yes,5,11,Highly Urban/ Urban
0,,0,42,2,11,49264,Yes,198207,No,F,d_High School,Clerical,5,Commercial,37750,7,2,Van,no,0,0,No,0,1,Highly Urban/ Urban
1,742,0,41,3,8,38813,No,127229,Yes,F,c_Bachelors,Clerical,31,Private,5600,3,2,SUV,no,0,0,No,0,9,Highly Urban/ Urban
0,,0,49,0,9,10359,No,0,No,F,e_No_High School,Student,32,Private,15960,5,3,SUV,no,0,0,No,0,5,Highly Urban/ Urban
0,,1,39,2,,40608,Yes,176832,No,F,d_High School,Clerical,20,Private,9130,9,1,SUV,no,0,0,No,3,6,Highly Urban/ Urban
0,,0,48,0,8,113910,No,0,No,F,b_Masters,Professional,34,Private,11010,7,3,SUV,no,0,0,Yes,1,15,Highly Urban/ Urban
1,774,0,50,0,13,68194,No,0,No,F,c_Bachelors,Blue Collar,69,Commercial,13920,4,3,SUV,no,3800,2,No,2,10,Highly Urban/ Urban
0,,0,48,0,13,120483,No,358643,Yes,M,b_Masters,Professional,60,Private,14110,7,4,Minivan,yes,0,0,No,0,12,Highly Urban/ Urban
0,,0,50,0,10,46802,No,169519,Yes,M,b_Masters,Lawyer,62,Private,21280,6,1,Van,no,3108,1,No,6,15,Highly Urban/ Urban
0,,0,52,0,13,101282,No,,Yes,F,b_Masters,Manager,28,Private,10160,11,2,SUV,no,0,0,No,0,13,Highly Urban/ Urban
0,,0,35,0,10,367,No,0,Yes,M,e_No_High School,Student,25,Private,7360,6,1,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
0,,0,31,1,11,110404,No,278647,Yes,F,a_PhD,,5,Commercial,13710,8,2,Pickup,no,0,0,No,2,14,Highly Rural/ Rural
0,,0,51,0,12,13275,No,0,No,F,d_High School,Home Maker,30,Private,12850,1,2,Minivan,no,6057,2,No,1,,Highly Urban/ Urban
0,,0,50,0,6,67488,No,206632,Yes,M,c_Bachelors,Manager,52,Private,17000,6,9,Minivan,no,0,0,No,2,6,Highly Urban/ Urban
0,,0,47,0,13,171348,No,414733,Yes,F,b_Masters,Professional,50,Commercial,37170,6,1,Van,no,0,0,No,1,15,Highly Rural/ Rural
0,,0,57,0,10,33707,No,0,No,F,e_No_High School,Blue Collar,40,Commercial,27520,12,2,Pickup,no,0,0,No,0,1,Highly Rural/ Rural
1,1869,0,49,0,0,0,No,87080,Yes,M,d_High School,Student,69,Commercial,6400,1,1,Pickup,yes,5032,3,No,7,1,Highly Urban/ Urban
1,7476,0,33,1,9,73988,No,238468,Yes,M,b_Masters,Lawyer,5,Private,11670,6,1,Pickup,yes,9302,1,No,3,18,Highly Urban/ Urban
0,,0,49,0,12,115044,No,311980,No,F,a_PhD,Doctor,18,Private,17900,1,1,Minivan,no,0,0,No,0,14,Highly Urban/ Urban
1,1958,0,27,2,11,68493,Yes,217494,No,M,c_Bachelors,Blue Collar,22,Commercial,20180,1,1,Van,no,0,0,No,0,5,Highly Urban/ Urban
0,,0,30,0,10,37614,No,165402,Yes,M,d_High School,Blue Collar,75,Commercial,16170,6,2,Minivan,yes,0,0,No,1,1,Highly Rural/ Rural
0,,0,51,0,12,105936,No,297381,Yes,F,a_PhD,Doctor,58,Private,6600,1,1,SUV,no,8112,4,No,0,16,Highly Urban/ Urban
1,840,0,60,0,12,77658,No,272962,Yes,F,b_Masters,Lawyer,64,Private,15270,7,1,SUV,no,7705,1,No,7,18,Highly Urban/ Urban
0,,0,49,0,7,86847,No,228889,No,M,b_Masters,Professional,33,Private,16320,17,2,Van,yes,0,0,No,3,6,Highly Rural/ Rural
0,,0,45,0,12,84028,No,223747,No,M,b_Masters,,50,Commercial,23280,6,1,Panel Truck,yes,1749,1,No,5,17,Highly Urban/ Urban
1,663,2,40,2,14,58000,No,244016,Yes,F,c_Bachelors,Clerical,31,Private,15150,14,1,SUV,no,1190,2,No,0,1,Highly Urban/ Urban
0,,0,41,0,12,59567,No,224649,Yes,F,c_Bachelors,Home Maker,27,Private,18870,6,2,Minivan,no,0,0,No,0,,Highly Urban/ Urban
0,,0,48,0,10,29552,No,159533,Yes,M,d_High School,Clerical,18,Private,25250,6,2,Minivan,yes,3465,3,No,0,,Highly Urban/ Urban
0,,0,37,0,5,27126,No,0,No,F,d_High School,Clerical,71,Private,4620,7,3,Sports Car,no,5481,2,No,7,8,Highly Rural/ Rural
0,,0,37,2,0,0,No,79301,Yes,F,c_Bachelors,Home Maker,41,Private,1500,1,3,Sports Car,no,0,0,No,1,5,Highly Urban/ Urban
0,,1,43,2,14,12259,Yes,0,No,M,c_Bachelors,Student,29,Commercial,4250,7,2,Minivan,no,0,0,No,0,9,Highly Rural/ Rural
0,,0,48,0,10,34606,No,163682,Yes,M,e_No_High School,Blue Collar,42,Commercial,14400,1,3,Minivan,no,0,0,Yes,0,1,Highly Urban/ Urban
0,,0,41,0,0,0,No,95757,Yes,F,b_Masters,Lawyer,33,Private,8870,1,3,SUV,no,0,0,Yes,1,10,Highly Urban/ Urban
0,,0,45,2,0,0,Yes,0,No,M,c_Bachelors,Student,63,Commercial,6000,1,1,Minivan,yes,0,0,Yes,0,1,Highly Rural/ Rural
1,5627,0,50,0,10,62880,No,0,No,F,a_PhD,Doctor,41,Private,12790,1,1,SUV,no,4538,4,No,11,11,Highly Urban/ Urban
1,4575,0,33,4,0,0,No,0,Yes,M,e_No_High School,Student,5,Commercial,8700,4,1,Pickup,no,0,0,No,0,1,Highly Urban/ Urban
1,1133,0,49,0,14,45689,No,250792,Yes,M,e_No_High School,Blue Collar,42,Private,10970,4,1,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,,0,32,1,12,,No,133640,Yes,F,d_High School,Clerical,21,Private,6760,1,2,SUV,no,4211,1,No,6,1,Highly Urban/ Urban
0,,0,54,0,12,93400,No,317614,Yes,M,d_High School,Blue Collar,26,Commercial,16240,6,2,Van,yes,9866,1,No,0,1,Highly Urban/ Urban
0,,0,49,0,0,0,No,0,No,M,d_High School,Student,60,Commercial,6540,4,2,Pickup,yes,0,0,No,0,1,Highly Urban/ Urban
0,,0,46,0,13,98493,No,280663,Yes,F,b_Masters,Manager,20,Private,18270,4,3,SUV,no,0,0,No,0,10,Highly Urban/ Urban
0,,0,47,0,12,101498,No,0,No,M,b_Masters,Professional,51,Commercial,11770,10,1,Pickup,yes,21063,1,Yes,6,12,Highly Urban/ Urban
0,,0,48,0,10,58368,No,,No,F,d_High School,Professional,30,Private,10420,1,1,SUV,no,506,2,No,2,4,Highly Urban/ Urban
1,1324,0,34,1,13,37806,No,173130,Yes,F,c_Bachelors,Clerical,46,Private,3680,4,3,SUV,no,0,0,No,0,8,Highly Rural/ Rural
1,7369,0,60,0,13,60432,No,235070,Yes,M,c_Bachelors,Professional,35,Private,18560,1,3,Minivan,yes,0,0,No,0,10,Highly Rural/ Rural
1,1813,2,36,2,0,0,No,110346,Yes,F,d_High School,Home Maker,28,Private,5100,4,1,Minivan,no,39425,3,Yes,1,9,Highly Urban/ Urban
0,,0,34,3,,30432,Yes,138584,No,M,d_High School,Clerical,40,Commercial,16420,1,2,Van,yes,3367,1,No,4,1,Highly Urban/ Urban
0,,0,26,2,12,9828,Yes,0,No,F,d_High School,Home Maker,46,Private,5080,3,1,SUV,no,0,0,No,0,1,Highly Rural/ Rural
1,1631,0,24,3,,10471,Yes,,No,M,b_Masters,,25,Private,13070,3,1,Minivan,yes,0,0,Yes,3,14,Highly Urban/ Urban
1,3979,0,28,3,13,43910,No,179794,Yes,M,e_No_High School,Clerical,35,Commercial,27240,1,3,Panel Truck,no,3460,2,No,0,7,Highly Urban/ Urban
0,,0,41,0,12,43743,No,161096,No,F,c_Bachelors,Manager,10,Private,5600,1,1,Sports Car,no,6033,4,No,5,1,Highly Urban/ Urban
1,1473,0,48,0,10,33422,No,170714,No,M,c_Bachelors,Professional,13,Commercial,11550,1,2,Pickup,no,17831,2,Yes,13,13,Highly Rural/ Rural
0,,0,55,0,14,101395,No,316981,Yes,M,b_Masters,Lawyer,14,Private,13980,4,2,Minivan,no,0,0,No,0,12,Highly Urban/ Urban
0,,0,30,2,12,102113,Yes,255135,No,M,d_High School,Manager,37,Private,19720,3,1,Van,no,6998,1,No,0,1,Highly Urban/ Urban
0,,0,42,0,7,64735,No,0,No,M,c_Bachelors,Blue Collar,23,Commercial,15320,1,1,Minivan,yes,0,0,No,0,10,Highly Urban/ Urban
0,,0,42,0,,143781,No,0,No,M,b_Masters,Manager,48,Commercial,32070,1,2,Panel Truck,yes,0,0,No,1,16,Highly Urban/ Urban
0,,0,53,0,15,,No,99602,Yes,M,d_High School,Student,45,Commercial,1500,1,1,Minivan,yes,0,0,No,0,9,Highly Rural/ Rural
1,2729,0,39,0,11,63433,No,236857,No,M,c_Bachelors,Blue Collar,30,Commercial,6610,10,2,Pickup,no,0,0,No,1,,Highly Urban/ Urban
0,,0,46,0,10,24526,No,183982,No,M,e_No_High School,Blue Collar,46,Private,11190,6,1,Pickup,no,0,0,No,2,1,Highly Rural/ Rural
0,,0,41,0,10,93856,No,0,No,F,d_High School,Blue Collar,10,Private,14640,1,3,Minivan,no,0,0,No,0,10,Highly Urban/ Urban
0,,2,45,2,13,33464,No,153488,Yes,M,d_High School,Clerical,18,Private,6000,6,1,Pickup,yes,2883,1,No,7,1,Highly Urban/ Urban
0,,0,48,0,11,59286,No,225803,Yes,F,d_High School,Professional,49,Private,19810,1,1,SUV,no,0,0,No,0,8,Highly Urban/ Urban
0,,0,47,0,12,94774,No,254197,No,M,d_High School,Manager,43,Commercial,21070,1,1,Van,no,3460,1,No,1,13,Highly Urban/ Urban
0,,1,41,2,13,38129,No,158485,Yes,F,e_No_High School,Clerical,18,Private,28190,6,1,SUV,no,6789,1,No,5,1,Highly Urban/ Urban
0,,0,40,0,12,8585,No,0,No,M,d_High School,Student,34,Commercial,13540,7,1,Minivan,yes,4451,2,No,0,1,Highly Urban/ Urban
0,,0,52,0,12,50853,No,0,No,F,b_Masters,Professional,43,Private,9920,14,1,SUV,no,0,0,No,0,19,Highly Urban/ Urban
1,5943,1,36,2,12,82780,No,,Yes,M,d_High School,Blue Collar,24,Commercial,1500,6,1,Minivan,no,5999,2,Yes,6,5,Highly Urban/ Urban
1,2551,0,57,0,10,28617,No,183202,Yes,F,d_High School,Clerical,40,Private,17850,6,1,SUV,no,8579,2,No,5,7,Highly Urban/ Urban
0,,0,40,0,8,86091,No,0,No,M,d_High School,Blue Collar,30,Commercial,14110,10,1,Minivan,no,0,0,No,3,1,Highly Urban/ Urban
1,2194,0,57,0,12,62203,No,0,No,M,d_High School,Blue Collar,5,Commercial,7720,4,1,Pickup,no,7326,1,No,4,9,Highly Urban/ Urban
1,2849,0,41,0,9,27521,No,141133,Yes,F,e_No_High School,Blue Collar,29,Private,8350,1,1,Sports Car,no,536,1,No,0,1,Highly Urban/ Urban
0,,0,51,0,9,44977,No,,Yes,M,d_High School,Blue Collar,41,Commercial,13540,1,2,Minivan,yes,29883,1,No,0,1,Highly Urban/ Urban
0,,0,66,0,15,90934,No,271721,Yes,F,b_Masters,Lawyer,32,Private,21250,4,2,Sports Car,no,0,0,No,1,17,Highly Urban/ Urban
0,,0,41,0,11,48230,No,0,No,M,d_High School,Blue Collar,45,Commercial,14540,7,2,Minivan,no,2157,2,No,2,1,Highly Urban/ Urban
0,,0,37,0,12,49340,No,191449,Yes,F,d_High School,Blue Collar,31,Commercial,5300,7,3,Sports Car,no,0,0,No,0,1,Highly Urban/ Urban
