,TARGET_CLM_FLAG,TARGET_CLM_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,NPOLICY,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,y_EDU_4,y_EDU_3,y_EDU_2,y_EDU_1,z_PARENT1_Yes,z_MSTATUS_Yes,z_SEX_M,z_CAR_USE_Private,z_CAR_TYPE_Panel Truck,z_CAR_TYPE_Pickup,z_CAR_TYPE_SUV,z_CAR_TYPE_Sports Car,z_CAR_TYPE_Van,z_RED_CAR_yes,z_REVOKED_Yes,z_URBANICITY_Highly Urban/ Urban,z_IMP_JOB_Clerical,z_IMP_JOB_Doctor,z_IMP_JOB_Home Maker,z_IMP_JOB_Lawyer,z_IMP_JOB_MISSING,z_IMP_JOB_Manager,z_IMP_JOB_Professional,z_IMP_JOB_Student,M_AGE,IMP_AGE,M_YOJ,IMP_YOJ,M_INCOME,IMP_INCOME,M_HOME_VAL,IMP_HOME_VAL,M_CAR_AGE,IMP_CAR_AGE
5247,1,5013.0,0,42.0,0,7.0,0.0,39,16390,6,1,4601,3,0,13.0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,42.0,0,7.0,0,155570.0,0,0.0,0,13.0
5248,1,3698.0,0,41.0,0,13.0,181310.0,37,18510,4,3,9986,1,2,9.0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,41.0,0,13.0,0,57615.0,0,181310.0,0,9.0
5249,1,1745.0,0,52.0,0,13.0,137473.0,14,8540,6,1,3653,1,2,1.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,52.0,0,13.0,0,18426.0,0,137473.0,0,1.0
5250,1,5297.0,0,37.0,0,11.0,224515.0,32,5200,10,1,0,0,6,,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,37.0,0,11.0,0,48737.0,0,224515.0,1,8.0
5251,0,,0,61.0,0,11.0,215628.0,53,12850,7,3,0,0,6,11.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61.0,0,11.0,0,44470.0,0,215628.0,0,11.0
5252,0,,0,41.0,0,9.0,0.0,16,20760,15,1,1994,1,0,17.0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,41.0,0,9.0,0,151571.0,0,0.0,0,17.0
5253,0,,0,51.0,0,7.0,0.0,44,10630,7,1,0,0,3,1.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,51.0,0,7.0,0,40316.0,0,0.0,0,1.0
5254,0,,0,50.0,0,8.0,211353.0,41,8560,3,1,0,0,0,16.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,50.0,0,8.0,0,70569.0,0,211353.0,0,16.0
5255,0,,0,46.0,0,0.0,0.0,41,6100,3,1,0,0,3,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.0,0,0.0,0,0.0,0,0.0,0,1.0
5256,0,,0,37.0,0,12.0,0.0,29,6450,4,3,0,0,0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,37.0,0,12.0,0,49548.0,0,0.0,0,1.0
5257,1,1137.0,0,37.0,2,12.0,415676.0,58,5200,1,1,0,0,1,16.0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,37.0,0,12.0,0,158489.0,0,415676.0,0,16.0
5258,0,,0,39.0,0,12.0,208319.0,46,10370,6,1,0,0,1,10.0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,39.0,0,12.0,0,49652.0,0,208319.0,0,10.0
5259,0,,0,57.0,0,11.0,508282.0,39,12800,1,2,0,0,0,18.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,57.0,0,11.0,0,186610.0,0,508282.0,0,18.0
5260,1,6581.0,0,51.0,0,,0.0,38,13070,10,2,7999,2,0,4.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,51.0,1,11.0,0,0.0,0,0.0,0,4.0
5261,0,,0,55.0,0,13.0,296735.0,10,12960,1,1,0,0,0,19.0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,55.0,0,13.0,0,83801.0,0,296735.0,0,19.0
5262,0,,0,52.0,0,13.0,184784.0,26,7100,1,4,0,0,0,,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,0,13.0,0,35093.0,0,184784.0,1,8.0
5263,0,,0,46.0,0,14.0,305037.0,47,16490,1,2,0,0,0,14.0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,46.0,0,14.0,0,103884.0,0,305037.0,0,14.0
5264,1,7327.0,0,35.0,2,,0.0,33,4900,10,2,2723,1,7,7.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35.0,1,11.0,0,62783.0,0,0.0,0,7.0
5265,0,,0,55.0,0,11.0,160177.0,21,19770,6,1,4559,4,5,15.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55.0,0,11.0,0,43180.0,0,160177.0,0,15.0
5266,0,,0,45.0,2,15.0,135756.0,9,5900,1,2,4671,4,2,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,0,15.0,0,44138.0,0,135756.0,0,1.0
5267,0,,0,55.0,0,13.0,198229.0,26,24010,4,1,7903,2,1,1.0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55.0,0,13.0,0,55532.0,0,198229.0,0,1.0
5268,0,,0,41.0,3,13.0,0.0,7,7270,1,1,0,0,0,6.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41.0,0,13.0,0,16680.0,0,0.0,0,6.0
5269,0,,0,39.0,0,,0.0,14,10970,10,1,0,0,0,1.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,39.0,1,11.0,1,83230.0,0,0.0,0,1.0
5270,1,1283.0,0,38.0,0,0.0,0.0,22,21490,6,5,47096,2,10,,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,38.0,0,0.0,0,0.0,0,0.0,1,8.0
5271,0,,0,39.0,0,15.0,147280.0,32,17940,3,2,0,0,0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,0,15.0,0,39857.0,0,147280.0,0,1.0
5272,0,,0,60.0,0,14.0,0.0,5,8040,1,1,0,0,0,4.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,60.0,0,14.0,0,41048.0,0,0.0,0,4.0
5273,0,,0,38.0,1,8.0,178282.0,5,8570,4,1,0,0,0,13.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.0,0,8.0,0,32725.0,0,178282.0,0,13.0
5274,0,,0,36.0,0,8.0,194294.0,60,12990,13,1,39424,3,5,9.0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,36.0,0,8.0,0,78948.0,0,194294.0,0,9.0
5275,0,,0,41.0,0,9.0,0.0,32,28760,11,2,0,0,0,16.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,41.0,0,9.0,0,78284.0,0,0.0,0,16.0
5276,0,,0,38.0,0,6.0,391294.0,30,20880,1,2,0,0,0,18.0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,38.0,0,6.0,0,148642.0,0,391294.0,0,18.0
5277,0,,0,47.0,0,14.0,175420.0,43,10730,6,3,3036,1,0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47.0,0,14.0,0,45261.0,0,175420.0,0,1.0
5278,1,3246.0,0,30.0,3,12.0,0.0,56,7130,1,1,0,0,3,1.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,30.0,0,12.0,0,26315.0,0,0.0,0,1.0
5279,0,,0,55.0,0,12.0,0.0,16,7810,4,1,0,0,2,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55.0,0,12.0,0,8088.0,0,0.0,0,1.0
5280,0,,0,34.0,2,13.0,113850.0,37,14760,1,3,0,0,2,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,34.0,0,13.0,0,17753.0,0,113850.0,0,1.0
5281,0,,0,42.0,0,11.0,104136.0,29,5700,6,2,5930,1,0,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,42.0,0,11.0,0,36864.0,0,104136.0,0,1.0
5282,0,,0,53.0,0,16.0,,31,13770,17,3,0,0,0,,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,53.0,0,16.0,0,59931.0,1,160661.0,1,8.0
5283,1,4011.0,2,45.0,3,10.0,,25,17600,4,3,16545,1,2,4.0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,45.0,0,10.0,0,116018.0,1,160661.0,0,4.0
5284,0,,0,39.0,0,14.0,0.0,36,12740,6,1,3320,1,4,7.0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,39.0,0,14.0,0,73367.0,0,0.0,0,7.0
5285,0,,0,58.0,0,12.0,500309.0,45,23730,10,2,0,0,0,16.0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58.0,0,12.0,0,181620.0,0,500309.0,0,16.0
5286,0,,0,46.0,0,10.0,0.0,13,14050,3,1,0,0,2,11.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,46.0,0,10.0,0,79538.0,0,0.0,0,11.0
5287,0,,0,53.0,0,15.0,306745.0,25,22920,10,1,0,0,0,8.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53.0,0,15.0,0,114088.0,0,306745.0,0,8.0
5288,1,2489.0,0,47.0,0,11.0,0.0,25,8200,8,1,25355,2,4,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,47.0,0,11.0,0,19956.0,0,0.0,0,1.0
5289,1,1373.0,0,50.0,0,0.0,55078.0,27,2590,1,1,5559,1,1,9.0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,50.0,0,0.0,0,0.0,0,55078.0,0,9.0
5290,0,,0,36.0,1,12.0,191192.0,28,21520,6,1,5971,1,6,10.0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,36.0,0,12.0,0,28989.0,0,191192.0,0,10.0
5291,0,,0,45.0,1,17.0,0.0,32,6530,4,4,0,0,0,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45.0,0,17.0,1,360.0,0,0.0,0,1.0
5292,0,,0,56.0,0,10.0,,19,7060,1,3,0,0,2,9.0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,56.0,0,10.0,0,31093.0,1,160661.0,0,9.0
5293,1,3722.0,0,54.0,0,12.0,213225.0,5,8030,17,1,4528,3,5,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,54.0,0,12.0,0,65298.0,0,213225.0,0,1.0
5294,1,838.0,0,47.0,0,0.0,0.0,51,6200,6,3,32418,1,0,10.0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,47.0,0,0.0,0,0.0,0,0.0,0,10.0
5295,0,,0,51.0,0,15.0,233529.0,45,11770,4,1,0,0,0,14.0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,51.0,0,15.0,0,51734.0,0,233529.0,0,14.0
5296,1,3079.0,0,52.0,0,0.0,0.0,22,1500,1,3,0,0,0,7.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,52.0,0,0.0,1,360.0,0,0.0,0,7.0
5297,0,,0,50.0,0,12.0,0.0,23,6500,7,1,4995,1,7,14.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50.0,0,12.0,0,108290.0,0,0.0,0,14.0
5298,0,,0,52.0,0,10.0,348357.0,5,10810,1,2,1810,1,5,1.0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,52.0,0,10.0,0,136123.0,0,348357.0,0,1.0
5299,0,,0,42.0,0,,277497.0,20,10470,1,1,27667,1,4,11.0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42.0,1,11.0,0,92395.0,0,277497.0,0,11.0
5300,0,,0,41.0,4,8.0,116005.0,38,12770,7,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.0,0,8.0,0,29622.0,0,116005.0,0,1.0
5301,0,,0,34.0,5,15.0,121722.0,46,14420,6,2,0,0,2,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.0,0,15.0,0,28088.0,0,121722.0,0,1.0
5302,0,,1,38.0,2,11.0,125375.0,41,5300,4,1,0,0,1,9.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,38.0,0,11.0,0,26263.0,0,125375.0,0,9.0
5303,0,,1,36.0,1,13.0,173562.0,40,28040,11,4,0,0,1,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.0,0,13.0,0,60097.0,0,173562.0,0,1.0
5304,1,5575.0,0,44.0,0,12.0,271926.0,33,20760,1,1,0,0,0,10.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44.0,0,12.0,1,53694.0,0,271926.0,0,10.0
5305,0,,0,48.0,0,9.0,160356.0,37,11640,1,1,0,0,0,1.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,0,9.0,0,53412.0,0,160356.0,0,1.0
5306,0,,0,47.0,0,11.0,335460.0,12,29620,11,1,10321,1,4,17.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,47.0,0,11.0,0,125125.0,0,335460.0,0,17.0
5307,0,,0,39.0,3,14.0,,38,15210,6,1,0,0,0,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,0,14.0,0,23676.0,1,160661.0,0,1.0
5308,0,,0,32.0,1,8.0,0.0,21,18010,3,2,39833,2,6,9.0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,32.0,0,8.0,0,63720.0,0,0.0,0,9.0
5309,1,5853.0,3,41.0,3,,284462.0,32,18130,6,2,0,0,4,,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,41.0,1,11.0,0,109957.0,0,284462.0,1,8.0
5310,0,,0,32.0,2,0.0,86502.0,39,6440,6,2,0,0,2,6.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.0,0,0.0,1,776.0,0,86502.0,0,6.0
5311,0,,0,50.0,0,14.0,136025.0,70,26030,4,3,0,0,3,5.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,50.0,0,14.0,0,38666.0,0,136025.0,0,5.0
5312,0,,0,34.0,2,3.0,56355.0,16,4900,9,1,0,0,2,5.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,34.0,0,3.0,0,6953.0,0,56355.0,0,5.0
5313,0,,0,45.0,2,15.0,0.0,25,17300,14,2,7410,3,3,1.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,45.0,0,15.0,0,39196.0,0,0.0,0,1.0
5314,1,3350.0,0,42.0,0,13.0,163397.0,27,23340,6,2,10718,3,8,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42.0,0,13.0,0,43301.0,0,163397.0,0,1.0
5315,0,,0,35.0,1,12.0,216740.0,7,28680,1,1,0,0,0,16.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,35.0,0,12.0,0,67075.0,0,216740.0,0,16.0
5316,0,,0,31.0,0,8.0,462430.0,45,15440,1,2,0,0,0,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,8.0,0,190945.0,0,462430.0,1,8.0
5317,0,,0,48.0,0,0.0,105542.0,24,6920,1,5,0,0,2,1.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,48.0,0,0.0,0,0.0,0,105542.0,0,1.0
5318,0,,0,45.0,0,10.0,,41,13990,7,1,0,0,1,5.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.0,0,10.0,0,25920.0,1,160661.0,0,5.0
5319,1,5185.0,2,58.0,3,18.0,0.0,50,2480,1,1,3741,2,3,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,58.0,0,18.0,0,9750.0,0,0.0,0,1.0
5320,1,1315.0,0,49.0,0,9.0,238959.0,30,7350,3,2,46105,1,2,7.0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,49.0,0,9.0,0,82536.0,0,238959.0,0,7.0
5321,0,,0,46.0,0,11.0,248799.0,36,10220,6,1,0,0,0,7.0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,46.0,0,11.0,0,73085.0,0,248799.0,0,7.0
5322,0,,0,56.0,0,14.0,238256.0,65,8980,1,1,0,0,0,1.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56.0,0,14.0,0,59188.0,0,238256.0,0,1.0
5323,0,,0,37.0,3,0.0,,17,7510,5,1,7421,2,0,7.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37.0,0,0.0,0,0.0,1,160661.0,0,7.0
5324,0,,2,44.0,2,13.0,230439.0,21,10320,13,1,0,0,0,14.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,0,13.0,0,74943.0,0,230439.0,0,14.0
5325,0,,0,28.0,2,,149126.0,44,4480,11,3,0,0,0,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28.0,1,11.0,0,29802.0,0,149126.0,0,1.0
5326,0,,0,48.0,0,10.0,235879.0,21,14760,1,1,30076,1,0,15.0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,48.0,0,10.0,0,84647.0,0,235879.0,0,15.0
5327,0,,0,39.0,0,0.0,0.0,34,18770,1,2,0,0,3,7.0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39.0,0,0.0,0,0.0,0,0.0,0,7.0
5328,0,,0,45.0,0,12.0,,39,13010,1,4,0,0,0,1.0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45.0,0,12.0,0,81264.0,1,160661.0,0,1.0
5329,0,,0,44.0,0,6.0,185665.0,30,10690,9,1,2513,3,4,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.0,0,6.0,0,38002.0,0,185665.0,0,8.0
5330,0,,0,44.0,0,11.0,184074.0,28,24210,7,1,41477,2,3,16.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,44.0,0,11.0,0,50747.0,0,184074.0,0,16.0
5331,0,,0,48.0,0,12.0,0.0,28,18340,1,1,1124,4,0,9.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,48.0,0,12.0,0,106742.0,0,0.0,0,9.0
5332,0,,0,51.0,0,7.0,255588.0,20,21080,7,2,0,0,0,5.0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51.0,0,7.0,0,76916.0,0,255588.0,0,5.0
5333,0,,3,40.0,3,12.0,0.0,32,19330,6,1,3869,3,2,1.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,40.0,0,12.0,0,109956.0,0,0.0,0,1.0
5334,0,,2,61.0,2,16.0,0.0,45,8470,6,2,0,0,3,12.0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61.0,0,16.0,0,8559.0,0,0.0,0,12.0
5335,0,,0,33.0,0,13.0,188061.0,19,19000,1,1,0,0,0,8.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.0,0,13.0,0,72968.0,0,188061.0,0,8.0
5336,0,,1,39.0,2,5.0,255062.0,34,13100,1,1,7120,2,6,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,0,5.0,0,77044.0,0,255062.0,0,1.0
5337,1,3408.0,0,53.0,0,13.0,246532.0,58,20990,4,2,29379,2,5,9.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,53.0,0,13.0,0,80023.0,0,246532.0,0,9.0
5338,0,,0,51.0,0,3.0,308611.0,14,25740,4,1,0,0,0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.0,0,3.0,0,82591.0,0,308611.0,0,1.0
5339,0,,0,53.0,0,12.0,206406.0,13,12630,4,2,4582,2,5,15.0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,53.0,0,12.0,0,58319.0,0,206406.0,0,15.0
5340,1,3667.0,0,49.0,0,9.0,0.0,37,21190,13,1,3653,3,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,49.0,0,9.0,0,13394.0,0,0.0,0,5.0
5341,0,,0,46.0,0,,254647.0,5,14660,10,1,0,0,0,,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,46.0,1,11.0,0,85610.0,0,254647.0,1,8.0
5342,0,,0,44.0,2,14.0,298520.0,5,21790,6,1,0,0,1,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.0,0,14.0,1,53694.0,0,298520.0,0,1.0
5343,1,10594.0,0,42.0,0,0.0,,47,5700,11,1,0,0,5,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,42.0,0,0.0,0,0.0,1,160661.0,0,1.0
5344,1,4568.0,0,34.0,1,0.0,0.0,32,11910,4,1,2361,3,4,1.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34.0,0,0.0,0,0.0,0,0.0,0,1.0
5345,0,,0,62.0,0,13.0,135076.0,26,17090,22,2,0,0,0,17.0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,62.0,0,13.0,0,29453.0,0,135076.0,0,17.0
5346,0,,0,51.0,0,12.0,296752.0,29,17750,1,2,0,0,2,9.0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,51.0,0,12.0,0,97713.0,0,296752.0,0,9.0
5347,0,,2,40.0,3,0.0,66506.0,38,2670,1,1,0,0,0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0,0,0.0,0,0.0,0,66506.0,0,1.0
5348,0,,0,42.0,0,12.0,208431.0,59,9770,6,4,0,0,0,19.0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42.0,0,12.0,0,82660.0,0,208431.0,0,19.0
5349,1,6280.0,0,42.0,2,10.0,0.0,45,5740,4,1,6703,1,4,12.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.0,0,10.0,0,42371.0,0,0.0,0,12.0
5350,1,2115.0,0,48.0,0,9.0,0.0,36,17680,15,3,7274,3,1,18.0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,48.0,0,9.0,0,118277.0,0,0.0,0,18.0
5351,1,2449.0,0,44.0,1,11.0,244819.0,56,9000,4,1,3288,3,6,10.0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44.0,0,11.0,0,75046.0,0,244819.0,0,10.0
5352,0,,0,37.0,0,9.0,0.0,11,15090,1,1,30605,4,4,9.0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,37.0,0,9.0,0,26816.0,0,0.0,0,9.0
5353,0,,0,31.0,1,7.0,99465.0,25,4670,15,1,0,0,1,,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,31.0,0,7.0,0,654.0,0,99465.0,1,8.0
5354,0,,0,61.0,0,13.0,181406.0,35,11810,3,3,0,0,0,7.0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,61.0,0,13.0,0,42089.0,0,181406.0,0,7.0
5355,1,3238.0,0,54.0,0,13.0,237062.0,48,8080,4,1,2658,2,0,9.0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,54.0,0,13.0,0,65825.0,0,237062.0,0,9.0
5356,0,,0,47.0,0,11.0,227786.0,22,7820,17,3,8752,2,0,1.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,47.0,0,11.0,0,63239.0,0,227786.0,0,1.0
